week_start,week_end,region,category,marketing_spend,adstock_marketing,email_sends,traffic_organic,traffic_paid,traffic_direct,traffic_total,source_system,grain,available_at
2024-03-04,2024-03-10,South,Electronics,4720.06,1507.1771428571428,22000,3111.9,1603.1,231.29999999999998,4946.3,ad_platform_export,weekly,2024-03-12 09:00:00
2024-03-11,2024-03-17,South,Electronics,4638.93,1470.3071428571427,19000,3134.1,1497.2,196.5,4827.7,ad_platform_export,weekly,2024-03-19 09:00:00
2024-03-18,2024-03-24,South,Electronics,4649.13,1484.0228571428572,14000,3173.4,1511.1,131.5,4815.9,ad_platform_export,weekly,2024-03-26 09:00:00
2024-03-25,2024-03-31,South,Electronics,4609.26,1464.9514285714286,18000,3198.6,1513.5,184.4,4896.5,ad_platform_export,weekly,2024-04-02 09:00:00
2024-04-01,2024-04-07,South,Electronics,5005.74,1570.9771428571428,17000,3193.9,1597.3,160.3,4951.7,ad_platform_export,weekly,2024-04-09 09:00:00
2024-04-08,2024-04-14,South,Electronics,4768.39,1519.3785714285714,28000,3329.0,1539.1,295.5,5163.4,ad_platform_export,weekly,2024-04-16 09:00:00
2024-04-15,2024-04-21,South,Electronics,4781.2699999999995,1516.2614285714285,13000,3371.1000000000004,1519.9,125.5,5016.6,ad_platform_export,weekly,2024-04-23 09:00:00
2024-04-22,2024-04-28,South,Electronics,4969.47,1565.4171428571428,17000,3480.7,1435.5,186.3,5102.3,ad_platform_export,weekly,2024-04-30 09:00:00
2024-04-29,2024-05-05,South,Electronics,8063.26,2116.3342857142857,13000,3510.5,1923.0,123.8,5557.5,ad_platform_export,weekly,2024-05-07 09:00:00
2024-05-06,2024-05-12,South,Electronics,23055.47,7006.284285714285,29000,3581.5,3815.7999999999997,304.6,7701.7,ad_platform_export,weekly,2024-05-14 09:00:00
2024-05-13,2024-05-19,South,Electronics,11634.4,3866.5957142857146,20000,3570.8,2825.9,205.9,6602.6,ad_platform_export,weekly,2024-05-21 09:00:00
2024-05-20,2024-05-26,South,Electronics,15282.49,5065.044285714285,17000,3655.1,3237.2,180.5,7073.0,ad_platform_export,weekly,2024-05-28 09:00:00
2024-05-27,2024-06-02,South,Electronics,4760.45,1880.7157142857143,20000,3691.9,1707.6,189.5,5588.8,ad_platform_export,weekly,2024-06-04 09:00:00
2024-06-03,2024-06-09,South,Electronics,4969.5,1579.2014285714286,28000,3753.6,1600.6,287.0,5641.0,ad_platform_export,weekly,2024-06-11 09:00:00
2024-06-10,2024-06-16,South,Electronics,4966.87,1569.0085714285713,24000,3840.7,1483.1,233.10000000000002,5557.0,ad_platform_export,weekly,2024-06-18 09:00:00
2024-06-17,2024-06-23,South,Electronics,4731.76,1527.5857142857144,22000,3622.7999999999997,1484.7,231.89999999999998,5339.4,ad_platform_export,weekly,2024-06-25 09:00:00
2024-06-24,2024-06-30,South,Electronics,5127.39,1593.9042857142856,15000,3934.3,1562.8,145.2,5642.2,ad_platform_export,weekly,2024-07-02 09:00:00
2024-07-01,2024-07-07,South,Electronics,5152.43,1646.5671428571427,16000,3634.0,1573.0,158.2,5365.2,ad_platform_export,weekly,2024-07-09 09:00:00
2024-07-08,2024-07-14,South,Electronics,4685.73,1502.3,24000,3747.8999999999996,1487.3999999999999,252.3,5487.3,ad_platform_export,weekly,2024-07-16 09:00:00
2024-07-15,2024-07-21,South,Electronics,4838.74,1561.1128571428574,25000,3613.0,1587.6,246.3,5447.2,ad_platform_export,weekly,2024-07-23 09:00:00
2024-07-22,2024-07-28,South,Electronics,4980.9,1562.3985714285716,24000,3587.0,1554.5,244.7,5386.4,ad_platform_export,weekly,2024-07-30 09:00:00
2024-07-29,2024-08-04,South,Electronics,10273.18,2953.691428571429,30000,3579.8,2420.0,312.8,6312.5,ad_platform_export,weekly,2024-08-06 09:00:00
2024-08-05,2024-08-11,South,Electronics,8012.06,2782.784285714286,25000,3599.5,2185.2,253.8,6038.4,ad_platform_export,weekly,2024-08-13 09:00:00
2024-08-12,2024-08-18,South,Electronics,6732.73,1866.2742857142857,28000,3471.2,1726.1999999999998,276.7,5473.9,ad_platform_export,weekly,2024-08-20 09:00:00
2024-08-19,2024-08-25,South,Electronics,18286.4,5407.812857142858,23000,3492.3,3288.7000000000003,229.60000000000002,7010.599999999999,ad_platform_export,weekly,2024-08-27 09:00:00
2024-08-26,2024-09-01,South,Electronics,4836.79,2254.6871428571426,23000,3350.3,1987.1999999999998,236.4,5574.0,ad_platform_export,weekly,2024-09-03 09:00:00
2024-09-02,2024-09-08,South,Electronics,4614.58,1493.9342857142856,20000,3260.3,1574.3,189.0,5023.5,ad_platform_export,weekly,2024-09-10 09:00:00
2024-09-09,2024-09-15,South,Electronics,4741.13,1486.7242857142858,24000,3229.3,1559.5,233.0,5021.9,ad_platform_export,weekly,2024-09-17 09:00:00
2024-09-16,2024-09-22,South,Electronics,4845.5,1539.6614285714284,27000,3114.3,1614.9,262.4,4991.8,ad_platform_export,weekly,2024-09-24 09:00:00
2024-09-23,2024-09-29,South,Electronics,12729.869999999999,3534.037142857143,22000,3050.5,2705.3,215.9,5971.5,ad_platform_export,weekly,2024-10-01 09:00:00
2024-09-30,2024-10-06,South,Electronics,11326.77,3966.77,20000,3015.9,2734.0,202.3,5952.3,ad_platform_export,weekly,2024-10-08 09:00:00
2024-10-07,2024-10-13,South,Electronics,4585.51,1601.7057142857143,22000,2925.2999999999997,1669.4,217.0,4811.8,ad_platform_export,weekly,2024-10-15 09:00:00
2024-10-14,2024-10-20,South,Electronics,4500.5,1438.064285714286,18000,2922.5,1612.7,183.9,4719.3,ad_platform_export,weekly,2024-10-22 09:00:00
2024-10-21,2024-10-27,South,Electronics,4508.84,1426.9485714285713,14000,2815.2,1536.7,154.1,4505.9,ad_platform_export,weekly,2024-10-29 09:00:00
2024-10-28,2024-11-03,South,Electronics,4562.2699999999995,1436.042857142857,27000,2875.3,1512.7,265.8,4654.1,ad_platform_export,weekly,2024-11-05 09:00:00
2024-11-04,2024-11-10,South,Electronics,8139.75,2329.6385714285716,15000,3304.2,2134.5,147.0,5585.5,ad_platform_export,weekly,2024-11-12 09:00:00
2024-11-11,2024-11-17,South,Electronics,7868.96,2679.781428571429,15000,3777.5,2228.7,151.7,6157.8,ad_platform_export,weekly,2024-11-19 09:00:00
2024-11-18,2024-11-24,South,Electronics,9917.7,2851.7428571428572,11000,4236.8,2117.3,113.5,6467.4,ad_platform_export,weekly,2024-11-26 09:00:00
2024-11-25,2024-12-01,South,Electronics,10947.93,3627.7242857142855,25000,4281.9,2542.5,258.2,7082.5,ad_platform_export,weekly,2024-12-03 09:00:00
2024-12-02,2024-12-08,South,Electronics,4976.86,1783.9657142857143,27000,3912.0,1764.8,260.7,5937.6,ad_platform_export,weekly,2024-12-10 09:00:00
2024-12-09,2024-12-15,South,Electronics,4855.99,1553.8242857142857,26000,3214.5,1611.6,263.3,5089.3,ad_platform_export,weekly,2024-12-17 09:00:00
2024-12-16,2024-12-22,South,Electronics,4697.44,1510.9471428571428,22000,2810.1,1632.9,225.1,4668.2,ad_platform_export,weekly,2024-12-24 09:00:00
2024-12-23,2024-12-29,South,Electronics,4510.99,1421.5628571428572,23000,2619.8,1589.7,237.5,4447.0,ad_platform_export,weekly,2024-12-31 09:00:00
2024-12-30,2025-01-05,South,Electronics,563.01,1371.88,0,342.1,224.2,0.0,566.3,ad_platform_export,weekly,2025-01-07 09:00:00
2022-12-26,2023-01-01,South,Home,669.59,669.59,2000,930.1,117.6,42.7,1090.5,ad_platform_export,weekly,2023-01-03 09:00:00
2023-01-02,2023-01-08,South,Home,5432.62,1530.3842857142859,26000,6145.5,1497.4,507.8,8150.7,ad_platform_export,weekly,2023-01-10 09:00:00
2023-01-09,2023-01-15,South,Home,5578.28,1765.9285714285713,22000,5543.1,1693.1000000000001,370.40000000000003,7606.6,ad_platform_export,weekly,2023-01-17 09:00:00
2023-01-16,2023-01-22,South,Home,8021.79,2213.9914285714285,18000,5153.9,1911.1,261.8,7326.7,ad_platform_export,weekly,2023-01-24 09:00:00
2023-01-23,2023-01-29,South,Home,16782.6,4843.402857142857,18000,5031.1,2900.7,254.4,8186.3,ad_platform_export,weekly,2023-01-31 09:00:00
2023-01-30,2023-02-05,South,Home,13472.77,4821.158571428571,19000,4502.7,2785.1,253.60000000000002,7541.5,ad_platform_export,weekly,2023-02-07 09:00:00
2023-02-06,2023-02-12,South,Home,5560.13,2051.8571428571427,15000,4182.1,1831.4,188.9,6202.4,ad_platform_export,weekly,2023-02-14 09:00:00
2023-02-13,2023-02-19,South,Home,5653.43,1790.3414285714284,17000,3951.5,1644.9,187.4,5783.7,ad_platform_export,weekly,2023-02-21 09:00:00
2023-02-20,2023-02-26,South,Home,5607.16,1761.462857142857,17000,3647.3,1639.5,170.0,5456.8,ad_platform_export,weekly,2023-02-28 09:00:00
2023-02-27,2023-03-05,South,Home,5976.08,1881.8585714285714,25000,3685.2000000000003,1679.8999999999999,259.4,5624.2,ad_platform_export,weekly,2023-03-07 09:00:00
2023-03-06,2023-03-12,South,Home,5278.07,1721.8385714285712,28000,3690.7999999999997,1575.8,299.6,5566.2,ad_platform_export,weekly,2023-03-14 09:00:00
2023-03-13,2023-03-19,South,Home,5643.36,1776.1557142857143,26000,3859.7,1601.9,280.9,5742.4,ad_platform_export,weekly,2023-03-21 09:00:00
2023-03-20,2023-03-26,South,Home,5495.69,1761.7728571428572,16000,3876.8,1591.5,159.1,5627.5,ad_platform_export,weekly,2023-03-28 09:00:00
2023-03-27,2023-04-02,South,Home,12837.22,3436.297142857143,32000,4025.9,2272.9,324.6,6623.4,ad_platform_export,weekly,2023-04-04 09:00:00
2023-04-03,2023-04-09,South,Home,10996.5,4031.6428571428573,22000,4141.9,2403.4,219.4,6764.6,ad_platform_export,weekly,2023-04-11 09:00:00
2023-04-10,2023-04-16,South,Home,17269.02,4707.155714285715,20000,4127.0,2563.9,210.5,6901.2,ad_platform_export,weekly,2023-04-18 09:00:00
2023-04-17,2023-04-23,South,Home,10488.77,4115.320000000001,23000,4186.2,2460.7,225.3,6872.2,ad_platform_export,weekly,2023-04-25 09:00:00
2023-04-24,2023-04-30,South,Home,5955.45,1946.452857142857,19000,4269.6,1649.8,205.5,6124.9,ad_platform_export,weekly,2023-05-02 09:00:00
2023-05-01,2023-05-07,South,Home,6095.9400000000005,1924.9614285714285,18000,4429.3,1638.9,167.7,6236.1,ad_platform_export,weekly,2023-05-09 09:00:00
2023-05-08,2023-05-14,South,Home,5948.34,1897.7371428571428,20000,4359.3,1623.4,193.7,6176.2,ad_platform_export,weekly,2023-05-16 09:00:00
2023-05-15,2023-05-21,South,Home,6208.76,1957.7557142857142,16000,4473.8,1594.7,175.8,6244.4,ad_platform_export,weekly,2023-05-23 09:00:00
2023-05-22,2023-05-28,South,Home,6169.82,1966.9057142857143,17000,4569.7,1608.5,171.7,6349.8,ad_platform_export,weekly,2023-05-30 09:00:00
2023-05-29,2023-06-04,South,Home,5987.01,1911.1685714285716,25000,4585.7,1611.4,254.8,6452.1,ad_platform_export,weekly,2023-06-06 09:00:00
2023-06-05,2023-06-11,South,Home,6222.37,1949.4371428571428,26000,4543.6,1652.0,272.8,6468.0,ad_platform_export,weekly,2023-06-13 09:00:00
2023-06-12,2023-06-18,South,Home,6250.51,1990.1399999999999,27000,4503.2,1674.4,249.7,6427.3,ad_platform_export,weekly,2023-06-20 09:00:00
2023-06-19,2023-06-25,South,Home,6266.68,1983.6114285714286,16000,4609.1,1707.6000000000001,160.0,6476.8,ad_platform_export,weekly,2023-06-27 09:00:00
2023-06-26,2023-07-02,South,Home,6823.28,2036.8500000000001,22000,4578.3,1696.2,221.4,6495.9,ad_platform_export,weekly,2023-07-04 09:00:00
2023-07-03,2023-07-09,South,Home,11399.880000000001,3459.41,24000,4589.9,2243.9,238.0,7071.799999999999,ad_platform_export,weekly,2023-07-11 09:00:00
2023-07-10,2023-07-16,South,Home,7024.91,2512.662857142857,19000,4527.7,2011.6000000000001,192.0,6731.2,ad_platform_export,weekly,2023-07-18 09:00:00
2023-07-17,2023-07-23,South,Home,5933.2,1911.282857142857,21000,4497.7,1566.0,198.8,6262.5,ad_platform_export,weekly,2023-07-25 09:00:00
2023-07-24,2023-07-30,South,Home,5691.5,1820.8157142857142,14000,4573.6,1584.0,138.9,6296.4,ad_platform_export,weekly,2023-08-01 09:00:00
2023-07-31,2023-08-06,South,Home,11171.060000000001,2930.12,20000,4418.3,1965.4,180.9,6564.4,ad_platform_export,weekly,2023-08-08 09:00:00
2023-08-07,2023-08-13,South,Home,13543.15,4776.505714285714,24000,4267.6,2626.8,234.4,7129.0,ad_platform_export,weekly,2023-08-15 09:00:00
2023-08-14,2023-08-20,South,Home,5837.44,1968.3328571428572,22000,4089.0,1733.5,233.6,6056.0,ad_platform_export,weekly,2023-08-22 09:00:00
2023-08-21,2023-08-27,South,Home,5962.72,1898.5742857142857,25000,4254.0,1607.3,234.6,6095.7,ad_platform_export,weekly,2023-08-29 09:00:00
2023-08-28,2023-09-03,South,Home,5673.63,1811.1814285714286,22000,4075.4,1664.5,227.3,5967.2,ad_platform_export,weekly,2023-09-05 09:00:00
2023-09-04,2023-09-10,South,Home,5958.78,1895.1699999999998,21000,3937.0,1655.4,201.39999999999998,5794.1,ad_platform_export,weekly,2023-09-12 09:00:00
2023-09-11,2023-09-17,South,Home,5981.85,1890.2442857142855,19000,3861.4,1626.6,189.0,5677.0,ad_platform_export,weekly,2023-09-19 09:00:00
2023-09-18,2023-09-24,South,Home,5585.22,1780.5314285714287,26000,3849.1,1648.6,267.0,5764.6,ad_platform_export,weekly,2023-09-26 09:00:00
2023-09-25,2023-10-01,South,Home,5434.21,1752.782857142857,18000,3731.0,1599.7,177.6,5508.4,ad_platform_export,weekly,2023-10-03 09:00:00
2023-10-02,2023-10-08,South,Home,5606.76,1752.212857142857,24000,3759.7,1580.1,233.5,5573.0,ad_platform_export,weekly,2023-10-10 09:00:00
2023-10-09,2023-10-15,South,Home,11696.26,3328.174285714286,17000,3645.3,2360.3,183.9,6189.7,ad_platform_export,weekly,2023-10-17 09:00:00
2023-10-16,2023-10-22,South,Home,21672.95,6397.168571428571,18000,3509.2,3253.8999999999996,180.20000000000002,6943.2,ad_platform_export,weekly,2023-10-24 09:00:00
2023-10-23,2023-10-29,South,Home,16904.18,5728.14,15000,3709.8,2927.0,144.6,6781.3,ad_platform_export,weekly,2023-10-31 09:00:00
2023-10-30,2023-11-05,South,Home,15089.67,4780.028571428571,20000,3734.7,2748.3,211.39999999999998,6694.0,ad_platform_export,weekly,2023-11-07 09:00:00
2023-11-06,2023-11-12,South,Home,8561.09,3205.79,24000,4152.3,2336.1,223.0,6711.4,ad_platform_export,weekly,2023-11-14 09:00:00
2023-11-13,2023-11-19,South,Home,6094.81,1947.91,20000,4781.3,1638.8,193.8,6613.7,ad_platform_export,weekly,2023-11-21 09:00:00
2023-11-20,2023-11-26,South,Home,6675.13,2069.0071428571428,25000,5153.6,1652.0,239.9,7045.6,ad_platform_export,weekly,2023-11-28 09:00:00
2023-11-27,2023-12-03,South,Home,22708.32,6351.648571428572,24000,5157.0,3066.0,240.60000000000002,8463.8,ad_platform_export,weekly,2023-12-05 09:00:00
2023-12-04,2023-12-10,South,Home,13056.63,4970.507142857144,20000,4506.7,2584.8,205.1,7296.6,ad_platform_export,weekly,2023-12-12 09:00:00
2023-12-11,2023-12-17,South,Home,5745.7,1926.527142857143,24000,3812.2,1724.1,248.3,5784.9,ad_platform_export,weekly,2023-12-19 09:00:00
2023-12-18,2023-12-24,South,Home,5495.46,1754.0214285714285,16000,3523.4,1639.8,170.9,5334.1,ad_platform_export,weekly,2023-12-26 09:00:00
2023-12-25,2023-12-31,South,Home,5542.73,1758.0914285714284,28000,3172.6,1674.0,270.1,5117.0,ad_platform_export,weekly,2024-01-02 09:00:00
2024-01-01,2024-01-07,South,Home,5696.110000000001,1783.2357142857143,12000,3224.7,1682.7,127.3,5034.4,ad_platform_export,weekly,2024-01-09 09:00:00
2024-01-08,2024-01-14,South,Home,5408.85,1735.547142857143,24000,3286.7,1657.4,232.4,5176.7,ad_platform_export,weekly,2024-01-16 09:00:00
2024-01-15,2024-01-21,South,Home,5279.47,1690.6314285714286,20000,3182.2,1600.6,200.0,4982.9,ad_platform_export,weekly,2024-01-23 09:00:00
2024-01-22,2024-01-28,South,Home,7752.86,2053.1157142857146,17000,3346.8,1770.3,163.5,5280.2,ad_platform_export,weekly,2024-01-30 09:00:00
2024-01-29,2024-02-04,South,Home,22317.03,6564.072857142857,23000,3297.7,3081.0,236.8,6615.6,ad_platform_export,weekly,2024-02-06 09:00:00
2024-02-05,2024-02-11,South,Home,21115.88,6805.604285714287,22000,3409.3999999999996,3259.6,216.6,6885.5,ad_platform_export,weekly,2024-02-13 09:00:00
2024-02-12,2024-02-18,South,Home,9990.82,3926.2914285714287,19000,3597.9,2404.6,195.7,6198.1,ad_platform_export,weekly,2024-02-20 09:00:00
2024-02-19,2024-02-25,South,Home,8159.08,2366.9014285714284,21000,3573.5,1938.5,199.2,5711.2,ad_platform_export,weekly,2024-02-27 09:00:00
2024-02-26,2024-03-03,South,Home,11621.32,3639.9300000000003,15000,3708.9,2485.3,142.2,6336.5,ad_platform_export,weekly,2024-03-05 09:00:00
2024-03-04,2024-03-10,South,Home,6554.5,2412.6185714285716,21000,3637.0,1859.5,190.5,5687.1,ad_platform_export,weekly,2024-03-12 09:00:00
2024-03-11,2024-03-17,South,Home,5769.28,1828.2471428571428,20000,3715.6,1619.5,190.0,5525.3,ad_platform_export,weekly,2024-03-19 09:00:00
2024-03-18,2024-03-24,South,Home,11748.6,2901.8457142857146,25000,3836.9,1952.7,253.3,6042.9,ad_platform_export,weekly,2024-03-26 09:00:00
2024-03-25,2024-03-31,South,Home,26519.74,8094.605714285714,21000,3945.3999999999996,3126.0,222.8,7294.2,ad_platform_export,weekly,2024-04-02 09:00:00
2024-04-01,2024-04-07,South,Home,8812.33,3909.8299999999995,11000,4010.3,2329.6,104.1,6444.2,ad_platform_export,weekly,2024-04-09 09:00:00
2024-04-08,2024-04-14,South,Home,6106.64,1945.3257142857144,28000,4047.6,1603.4,292.2,5943.3,ad_platform_export,weekly,2024-04-16 09:00:00
2024-04-15,2024-04-21,South,Home,6097.28,1941.5114285714285,21000,4265.0,1676.8,210.4,6152.4,ad_platform_export,weekly,2024-04-23 09:00:00
2024-04-22,2024-04-28,South,Home,5867.43,1896.4871428571428,16000,4264.4,1645.2,152.5,6062.3,ad_platform_export,weekly,2024-04-30 09:00:00
2024-04-29,2024-05-05,South,Home,6079.72,1881.087142857143,28000,4343.7,1625.9,276.2,6245.7,ad_platform_export,weekly,2024-05-07 09:00:00
2024-05-06,2024-05-12,South,Home,6003.98,1938.782857142857,25000,4411.5,1646.1,245.5,6303.1,ad_platform_export,weekly,2024-05-14 09:00:00
2024-05-13,2024-05-19,South,Home,5857.46,1849.4971428571428,21000,4336.7,1638.9,205.8,6181.5,ad_platform_export,weekly,2024-05-21 09:00:00
2024-05-20,2024-05-26,South,Home,17569.18,4573.0085714285715,28000,4604.1,2592.0,283.3,7479.5,ad_platform_export,weekly,2024-05-28 09:00:00
2024-05-27,2024-06-02,South,Home,15965.56,5928.935714285714,27000,4421.9,2940.8,270.70000000000005,7633.2,ad_platform_export,weekly,2024-06-04 09:00:00
2024-06-03,2024-06-09,South,Home,5979.06,2039.9414285714286,20000,4636.3,1635.3,202.5,6473.9,ad_platform_export,weekly,2024-06-11 09:00:00
2024-06-10,2024-06-16,South,Home,6123.14,1933.82,19000,4553.6,1657.4,191.9,6403.2,ad_platform_export,weekly,2024-06-18 09:00:00
2024-06-17,2024-06-23,South,Home,6122.79,1939.3899999999999,20000,4598.0,1632.0,197.7,6427.6,ad_platform_export,weekly,2024-06-25 09:00:00
2024-06-24,2024-06-30,South,Home,6194.25,1989.3828571428571,26000,4495.9,1622.3,253.3,6371.5,ad_platform_export,weekly,2024-07-02 09:00:00
2024-07-01,2024-07-07,South,Home,7946.93,2260.115714285714,20000,4454.5,1775.4,200.5,6430.4,ad_platform_export,weekly,2024-07-09 09:00:00
2024-07-08,2024-07-14,South,Home,10720.84,3551.094285714286,21000,4312.2,2401.8,198.7,6912.5,ad_platform_export,weekly,2024-07-16 09:00:00
2024-07-15,2024-07-21,South,Home,6093.72,2027.8328571428572,14000,4599.9,1709.2,148.8,6457.8,ad_platform_export,weekly,2024-07-23 09:00:00
2024-07-22,2024-07-28,South,Home,5987.83,1917.9885714285715,20000,4390.3,1693.7,201.9,6286.1,ad_platform_export,weekly,2024-07-30 09:00:00
2024-07-29,2024-08-04,South,Home,6077.88,1925.2214285714285,23000,4506.0,1624.8,226.1,6356.9,ad_platform_export,weekly,2024-08-06 09:00:00
2024-08-05,2024-08-11,South,Home,6015.03,1916.6157142857141,19000,4266.3,1660.9,194.0,6121.0,ad_platform_export,weekly,2024-08-13 09:00:00
2024-08-12,2024-08-18,South,Home,5855.12,1872.7914285714287,16000,4186.8,1681.7,149.2,6017.8,ad_platform_export,weekly,2024-08-20 09:00:00
2024-08-19,2024-08-25,South,Home,5924.78,1860.5785714285714,16000,4062.8,1607.5,143.9,5814.2,ad_platform_export,weekly,2024-08-27 09:00:00
2024-08-26,2024-09-01,South,Home,5765.09,1838.1285714285714,20000,4295.3,1580.6,201.4,6077.4,ad_platform_export,weekly,2024-09-03 09:00:00
2024-09-02,2024-09-08,South,Home,6612.57,1990.1299999999999,23000,3968.4,1751.0,222.6,5941.9,ad_platform_export,weekly,2024-09-10 09:00:00
2024-09-09,2024-09-15,South,Home,7384.98,2432.5014285714287,20000,3986.0,1947.3,199.9,6133.4,ad_platform_export,weekly,2024-09-17 09:00:00
2024-09-16,2024-09-22,South,Home,11943.24,3371.7242857142855,17000,3937.1000000000004,2324.8,183.9,6445.8,ad_platform_export,weekly,2024-09-24 09:00:00
2024-09-23,2024-09-29,South,Home,11920.43,4084.2742857142853,29000,3822.9,2524.7,283.8,6631.5,ad_platform_export,weekly,2024-10-01 09:00:00
2024-09-30,2024-10-06,South,Home,5709.09,1956.6142857142856,16000,3723.6,1729.0,155.4,5608.0,ad_platform_export,weekly,2024-10-08 09:00:00
2024-10-07,2024-10-13,South,Home,5798.08,1831.6057142857142,22000,3636.6,1666.7,217.10000000000002,5520.3,ad_platform_export,weekly,2024-10-15 09:00:00
2024-10-14,2024-10-20,South,Home,5622.6,1803.0128571428572,23000,3551.6,1657.6,230.2,5439.3,ad_platform_export,weekly,2024-10-22 09:00:00
2024-10-21,2024-10-27,South,Home,5643.56,1790.8528571428571,19000,3538.1,1674.5,186.8,5399.2,ad_platform_export,weekly,2024-10-29 09:00:00
2024-10-28,2024-11-03,South,Home,5553.97,1749.0842857142857,14000,3696.0,1624.1,131.2,5451.2,ad_platform_export,weekly,2024-11-05 09:00:00
2024-11-04,2024-11-10,South,Home,15229.36,4241.814285714286,21000,4141.2,2510.9,211.8,6863.8,ad_platform_export,weekly,2024-11-12 09:00:00
2024-11-11,2024-11-17,South,Home,10922.91,3971.8185714285714,15000,4695.5,2335.0,141.8,7172.4,ad_platform_export,weekly,2024-11-19 09:00:00
